content,score
game nya bagus banget dan online bisa main dari jauh tapi ada 2 bug yaitu pas tekan tombol jump nya itu kadang saya tidak bisa lompat walaupun saya sudah menekan tombol jump terus 1 lagi yaitu saat saya keluar dari game (bukan keluar dari aplikasi roblox) itu tiba-tiba masuk lagi padahal gak ada tekan tombol play untuk masuk ke game nya tolong di perbaiki ya bug nya,5
"apalah game yang bernama gag atau di sebut dengan grow a graden banyak bugnya cik kamera ngikutin tombol analog tombol jump atau lompat ilang entah kemana hilangin lah admin roblox bugnya banyak di tiktok yang ngeluh gara"" ini padahal mereka pengen sekali main game gag malah kena bug gitu plis sekali lagi hilangkan bug itu semoga di respon adminnya langsung aku kasih bintang 3 dulu kalo dah bener aku kasih bintang 5",3
game nya bagus dan karakter imut tapi kadang 2 ada beberapa bug seperti lari lari sendiri lompat 2 sendiri sama kamera nya itu ke kaki jadi tolong di perbaiki ya bug bug nya roblox bagus banget 🤗🤗,5
"kenapa sih sejak roblox update jadi banyak bug. misal nya, kamera tiba-tiba gabisa digerakkin+jalan sendiri+loncat sendiri, dan ngefreeze sendiri layarnya.",3
"Bagus banget game nya, ada banyak map, terus logo nya unik, dan map nya seru².tapi kadang² sering nge bug, jadi sering emosi. tapi gapapa memang kalo mau bikin game se bagus ini pasti ada kendala. Semangat terus ya, somoga kedepannya roblox bisa lebih baik. XD",5
"seru dan saya rekomendasi kan untuk di mainkan, banyak map, bisa parkour seru banget deh, tapi kenapa setelah update tombol lompat menjadi semakin kecil jadi agak sulit kalo mau lompat terus kalo mau masuk map malah dc padahal jaringan saya bagus loh, mohon di perbaiki ya 😁, saya yakin Roblox akan berkembang jadi lebih baik, bagus, dan seru🙏🏻",5
"game nya seru, cuman banyak bug nya +nge lag terus, dan setiap lag pasti keluar keluar gitu, tapi seru ko banyak map nya gitu ya walaupun banyak bug kaya jalan jalan sendiri tapi tetap seru, bintang 5 untuk roblox dan mohon diperbaiki ya bug y 🎀😻",5
wah game ini bagus banget dan seru bisa mabar sama teman tetapi game ada orang selalu hack akun kita dan banyak banget bug yang ada aku jadi bosen main tapi seru loh ada tower dan kita bisa menikmati game nya tolong yah jagan ada in bug nya aku selalu bosen dan g tenang roblox kamu bisa tampa bug nya tapi seruu lohh yuk instal sekarang!!!!,5
"Saya suka ,,sangat seruu,banyak sekali game /permainannya.Namun,bukan sampai di situ saja,,saya juga mendapat pengalaman,pelajaran,,,dan saya bisa bermain sambil belajar dalam game²nya.Contoh:bermain sambil bekerja sama dengan tim/teman,bermain sambil tolong-menolong kepada player² yang lain.Dan yang paling saya suka yaitu mendapat banyak sekali teman.Terima kasih Roblox🤩👍🏻",5
"masih sering ngelag, loading lama dan banyak bug padahal jaringan lancar. roblox ini sering update tapi kenapa tidak ada perubahan/perbaikan dalam kesalahan itu setelah di update? untuk update selanjutnya tolong lebih fokuskan ke perbaikan kesalahan, penstabilan, grafik terlebih dulu, jangan hanya update item skin, event dll.",1
"okey lahh baik, dulu gue sempet berkali² di blokir padahal gue diam doank, dan maaf ya sempet ngelokin roblox burik, karena disitu gue kesel banget, game nya seru, banyak permainan, pokokknya seru and bagus, tapi ada sedikit masalah di koneksinya, kadang² bug padahal koneksinya aman² aj, and untuk di hp aku ini , entah kenapa klau diroblox itu sering banget update, hampir 2 minggu 6 kali, tolong perbaiki yaww, gamenya baguss, maaf aku cuma bisa kasih bintang 4 karena ada kekurangan, semangat ya!",4
Roblox game nya seru banget walaupun banyak bug yang mengganggu atau pun lag lag nya yang mengesalkan tapi tidak apa apa apakah anda menyukai game ini saya sangat suka sekali game ini tapi saya terganggu karena bug bug nya tolong perbaiki bug bug yang ada di game ini saya suka sekali bermain game ini dengan teman saya❤️❤️❤️,4
"Game nya sih udh bagus, tpi ad 2 yang kurang, pas gw buka roblox tuh katanya kan koneksi internet bermasalah, udh gw coba berkali kali g bisa,padahal wifi lancar ama bagus,dan juga suka bug,jdi kalah gw,pdhl lagi seru² nya main,malah jadi stress,yg ke 2 pas gw main wallhop/wall flick gitu, atau tower wallhop, kamera gw tuh suka bug mulu, kadang ga jalan,atau jalan sendiri, itu tuh bikin gw kesel bgt, pengen gw hapus ni game,tapi sayang,soalnya gw dah main roblox dari lama,jdi tolong perbaiki ya.",1
"game nya bagus bisa Mabar sama orang lain, bisa bergaul sama orang lain inti nya bagus banget rasa nya pengen game ini terus soal nya saya suka main dead Rails, grow a garden, dan lain lain makasih Roblox sudah nemenin aku jadi aku kasih bintang 5.",5
ini gamenya seru tapi banyak banget kayak suka terbang sendiri terus suka tiba-tiba di spam loncat ngelag tapi yang paling parah tuh bugnya keluar sendiri aku juga nggak ngerti mungkin hp aku kurang kuat buat main soalnya storage ku udh penuh Oh iya updatenya jangan sering-sering dikurangin aja soalnya aku kalau lagi pengen main dadakan itu biasanya suka tiba-tiba meng-upgrade jadinya aku males gitu nungguin Makasih ya Roblox aku bisa kenalan sama semua orang di seluruh dunia bs top up juga,5
"Roblox makin lama makin nggak enak akun saya udah 6 di blok apalagi banyak sekali pengurangan dari game nya banyak sekali yang tidak seru mohon game nya di kembali kan ke yang dulu tapi brookoven nya bagus dan tidak ada yang kurang tapi yang lain kurang baik tolong di baik kin ya saya hanya kasih saran,",2
"asli keren banget, Akhirnya Gw udah bisa main game lagi di Roblox, Tapi Masih Ada sedikit yang harus diperbaiki karena Kadang-kadang Pas lagi main malah keluar sendiri, padahal Jaringannya dan Penyimpanannya Lumayan bagus jadi tolong perbaiki yaaaa:]",4
"gamenya bagus sih tpi ada beberapa bug yg harus segera diperbaiki, karna mengganggu keseruan bermain:) 1.update nya tolong jangan sering² ya 2.kadang² main map itu jalan sendiri sama tombol jalan nya ngarah keatas kiri 3. kadang juga main di map loncat² terus padahal gak pencet tombol loncat. udah itu aja tolong segera diperbaiki ya developer dan admin roblox. trma ksh",5
"pls tolong diselesaikan masaalah bug glicht, jadi tu bugnya bikin beberapa barang di map tidak terlihat/transparan udah kusetting di pengaturan tetap ga bisa ilang bug nya. ternyata temanku juga sama kaya aku. kayaknya bug ini terjadi karena Roblox nya bukan map nya jadi pls aku pengen main game dengan damai saja tidak ada bug. mohon segera diperbaiki",3
"untuk game nya si udh bagus + banyak map yang menarik buat dimainin tapi ini kenapa yaa pas di-update shirt & celana nya jadi ngeblur?? tolong dong untuk pihak roblox segera diatasi, sebelum di-update ngga ngeblur sama sekali, jadi ngga enak banget blur+layar juga suka tiba-tiba macet.",3
"sangat seru, di sini aku bisa memilih map tetapi saat wifi nya ada 4 di tower Alien kenapa bisa keluar? lalu saat dapat ugc malah gadapet sedih banget, sekali lagi berilah kami yang baru main roblox tidak perlu top up yang baru main kasih saja 10 robux, dan segitu aja deh makasi",5
"aku suka game ini ,,game nya sangat seru dan juga cocok untuk di mainkan saat gabut ,, tapi ada juga bug yang tidak tau asalnya dari mana padahal wifi saya berjalan sangat lancar ,,owh iya untuk Roblox tolong buat turunin harga harga Avatar di marketplace karna mahal mahal 😞 ,,tapi aku suka bermain game ini",5
"gasuka banget sama Roblox sekarang susah banget join game kayak butuh game lama contohny gw mau main evade tpi entah knp lama/gabisa join, kayak why???? hp gw udah bagus tau dimensity 9300+ internet Ama wifi gw juga udah bagus.",2
"game nya sangat seru banyak varian game nya dari mulai Obby, simulator,tycoon,dll tapi dari dlu aku main Roblox ad bug yang meresahkan seperti layar ga bergerak ,lompat lompat terus padahal ga pencet tombol lompat,ada juga yang jalan sendiri padahal ga di gerakin tapi bisa di fix sih tetap ku kasih 5⭐⭐⭐⭐⭐",5
game nya seru banget soalnya gak ada iklan nya dan banyak map yg bisa di pilih tapi aku punya beberapa permintaan atau pertanyaan knp selalu ngelag apalagi kalau lagi main kayak tocyon gitu ngelag nya luar biasa dan pas mau join ke teman buat mainin map nya kok pas mau masuk ke map nya ehh malah disconet padahal wifi atau data nya dan kuota nya udh bagus tapi segitu aja ya ulasannya aku kasih bintang 5 for roblox 😊,5
"Aplikasi roblox ini sangat seru.Banyak permainan nya seperti tower,ataupun kita dapat belajar bermain walhoop.Cuman terkadang nge bug,dan kadang keluar sendiri dari map.Jadi tolong di perbaiki sedikit lagi. jadi menurit saya roblox sangat seru untuk dimainkan",5
Kenapa saya kasih bintang 5? Karna Game Nya bagus bangetttttt aww aku suka sama game ini dan aku lebih suka nya lagi bisa mabat bareng sama teman. oh ya sekarang juga game ini udah di updet yaa jadi lebih seru dan gak bug bug lagi nah sekarang roblox itu makin seru karna rutin upgred jadi makin seru bangett,5
"game nya si udh bagus banget😍😍😍.....terutama game viralnya, tapi setiap mainin Kouta cepat habis dan tidak bisa main Roblox, 1jam=205MB habisnya, cepat banget, aku mohon ya kepada tim developer nya tolong di perhematkan sedikit Kouta nya biar makin banyak orang mainin tuh,",3
"woiiiii!!!! sumpah seru tau di game kita bisa mabar gitu, tapi walaupun kalau kita bikin karakter tapi aku masih suka kok sama game ini sama aku juga bingung warna roblox nya ko jadi biru sih sama kenapa harus pakai wifi kenapa y? tapi gpp yang penting seru bermain roblox sama temen-temen😄😆",5
map nya banyak banget 💥💥 tapi ada beberapa masalah 1. tombol lompat terlalu kecil 2. suka ngelag mana gelap terang gitu 3. suka disconnect padahal wifi nya baik² aja 4. suka jalan sendiri padahal gak di apa² 5. layar nya tiba² gak bisa geser atau zoom atau zoom out 6. kalo bisa gausah pake internet kasian yang belum ada duit terus gak bisa main roblox atau game yang lain karna gak ada game lagi sudah sgini aj semoga roblox kedepanya makin membaik dari pada sebelumnya terimakasih untuk gamenya❤,4
"dari semua game multiplayer bagi saya yang paling good itu Roblox, tapi why game ini sangat boros penggunaan data sehari bisa sampai 6gb lebih, dan kadang masalah jaringan yang tidak benar itu juga mengganggu dan harus mengulang permainan from start Line, saran saya tambahkan versi lite nya atau make hemat mode.",3
"menurutku jangan sering update sih,kadang² aku tuh suka sebel kalo update terus,soalnya setiap update tuh pasti gapenting si dan aku mau bilang tentang bug di roblox, 1.kadang² suka spam lompat sendiri 2.kadang² kalo lagi jalan gitu terus mau berhenti malah console nya yg buat jalan tetep maju 3.kadang juga layarnya rusak gamau ngehadap ke kanan maupun kiri,kalo dipaksa nnti kameranya jadi ngezoom 4.kadang disconnect sendiri padahal wifi udh bagus bgt jadi itu aja sih semoga diperbaiki🙏🏻",4
"seru banget loh game nya, jadi kita bisa dapat teman online dari roblox ini. tapi sayang nya suka nge bug di tengah tengah pas lagi main turus tiba tiba keluar sendiri dari game yang dimaininnya, padahal sinyal dan penyimpanan masih banyak dan jaringannya lancar aja. mohon diperbaiki yaa",4
"ini game sudah sangat bagus, tapi ada beberapa bug yang mengganggu. Salah satunya hal-hal yang ada didalam suatu game menghilang, seperti jalanan, bangunan, dan sebagainya. Saya sudah mencoba mendownload ulang, tapi tetap saja hilang. Saya sudah bermain Roblox 10 Tahun, Jadi tolong diperbaiki",5
"OMAIGATT INI GAME SERU BANGETTT!!! Sampai² aku lupa waktu 🤭 tapi tolong banget perbaikin lagi bug nya yaa 😄🙏 soalnya klo saya main suka ngelag, tapi gak tau ps aku nya jelek atau game nya yg ngelag, udah sii itu aja tapi sebenarnya ulasan dari saya masih banyak 🤭 soalnya ini game seru poll!! terimakasihh robloxx!! 🌹🌹aku kasih 5 bintang, btw yg mau add aku, tapi yg mau aja ya klo yg gk gpp, usn. Panggil_Yaya1 okk itu yaa. Sekali lagi TERIMAKASIH...",5
"saat bagus dan seru dimainkan dan banyak permainan didalamnya sangat bgus sekali.game yg sangat bagus tapi tolong ya jangan tiba tiba kayak login lagi daftar lagi jangan lagi aku udh capek capek main tapi Mlah kereset tpi aku suka karna GK pernah ada iklan terus juga tiba"" koneksi terputus padahal wifi bagus GK ngelag tapi diroblox malah ada tulisan koneksi terputus terus juga pas main tower tiba"" kameranya kegeser sendiri terus tombol loncatnya tiba"" mencet sendiri tolong perbaiki",5
"aku kasih 4 bintang soal nya ada lag lag. nya kalo misal kan kita main tower itu keluar sendiri kan terus di tambah erorr Mulu kadang kadang, masuk roblox nya sih bisa tapi main nya gak bisa main map juga gak bisa udh gitu aja.",4
"ini game bagus sih, bisa combo hair. tapi pas aku lagi update game nya... LEMOT!! padahal wifi ku aman""aja loh masihh lemot lama bgt nih aku nunggunya Ampe hampir 50 menit.satu lagi tiap aku jatuh sama pas aku keluar map karna emosi,masuk lagi doongg ke map nya.padahal aku ga pencet tombol play nya loh malah masuk lagi🗿👊 MOHON DI PERBAIKI YA DEVELOPER ROBLOX!!!!",4
gamenya seru banyak map-nya tapi yang bikin kesel tuh sering disconnect pas lagi main tower atau map lain pas mau finish eh malah disconnect padahal jaringan nya bagus terus pas lagi main Brookhaven dan ganti ava tuh suka kadang nggak bisa terus setiap main tower atau map lain yang speed run gitu kadang ngelag padahal jaringan bagus kadang juga nggak bisa login ke Roblox padahal jaringan bagus segitu aja sih mungkin untuk sekarang jadi untuk developer tolong di kurangi ngelag dan disconnect nya,5
"dulu aku suka game ini tapi sekarang gak, soalnya pas login ngeleg, terus ada yang on di map lain tapi tampilannya gak malahan off, terus juga sering gak ada koneksi internet padahal udah ku nyalain. terus pas Roblox ku ke hapus pas login akunnya gak bisa padahal udah bener semua, pokoknya masih banyak lagi deh bug nya gak bisa ku jelasin",4
game nya bagus bangett 🤩😍saya hampir sampai setiap waktu memainkannya tapi tolong ya developer game nya tolong di perbaiki lag nya dan baju ke buram nya karna baju di roblox saya itu buram mungkin segitu saja untuk alasan dari saya tapi emang game nya bagus banget 😆tapi tolong ya pesan saya yang ada di atas tolong di perbaiki🙏😄,5
"Gamenya bagus bisa pilih permainan apa saja trus juga bisa mabar, tapi sejak roblox diupdate jadi banyak bug yang saya alami, pertama ada bug saat buat akun lalu dimainin, besoknya lagi suruh buat akun lagi, kan sayang akunnya yang udh banyak temannya harus bikin lagi. Yang kedua ada bug dimana saat saya main break story 2 saat melawan penjahat saya liat segerombolan teman saya bisa jalan di atas lahar.",4
sumpah game Roblox ini seru kali dan banyak pula map map nya dan bisa bareng teman main sama sama pula dan bisa onmic walaupun masih ada beberapa bag waktu itu tapi sangat bagus👍gw rekomendasikan nama map grow a garden si karna di situ kita bisa tanam tanaman dan bisa bagi buah untuk pemula😅,5
"ini game seru banget mana ada barang barang gratis sama grafik nya hd banget😼!., banyak game gratis jugaa dan bisa bikin tower sendiri lagi😔 malah bisa dapat robux😭 tapi yang aku gk suka itu bug nya, bug nya itu kayak loncat loncat sendiri sama jalan sendiri tapi aku tau cara berhenti nya cara nya itu dengan klik logo roblox di bagian atas kiri udah deh😁 aku kasih bintang 5 nyaaa kalau ada bintang 10 ku kasih🗿 btw aku sering main game ini sama adek kk teman lohh seru bangett! 🤭 buruan coba",5
"ini kenapa ya aplikasinya bagus banget si tapi ada sedikit masalah,pas saya mau nge aktifin chat suara terus kan ada tuh yang syarat nya harus potoin ktp,pas saya lagi motoin ktp tu kenapa ya selalu nge bug aja keluar dari aplikasi Roblox nya terus aja gitu",2
"game nya sudah bagus, dan saya juga sudah top up beberapa kali, namun harga barang nya mahal sekali, seperti face harga nya 105 padahal dulu masih murah bngt, dan dulu juga ada face free, Roblox buat face free atau hair free lagi yok, tapi game udah bagus kok banyak map nya juga jadi aku kasih bintang empat dulu ya makasih, by sipa imup cwe beomjinn",4
